Date,Price,Qty,TotalAmount,StoreName,GroupStore,Type,Latitude,Longitude,Product Name,Age,Gender,Marital Status,Income,Day,Month,Year
2022-09-13,3200,6,19200,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Ginger Candy ,30,0,Married,"4,06",13,9,2022
2022-09-13,4200,2,8400,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,49,1,Married,"5,6",13,9,2022
2022-09-13,3200,4,12800,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy ,44,0,Single,"2,52",13,9,2022
2022-09-13,9400,4,37600,Bonafid,Gita,General Trade,"-7,250445","112,768845",Coffee Candy,39,1,Married,"7,52",13,9,2022
2022-09-13,4200,4,16800,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,27,1,Single,"0,18",13,9,2022
2022-09-13,7500,5,37500,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers,40,1,Married,"9,51",13,9,2022
2022-09-13,10000,7,70000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt,48,1,Married,"11,97",13,9,2022
2022-09-13,3200,3,9600,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Ginger Candy ,44,0,Married,"3,87",13,9,2022
2022-09-13,15000,1,15000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,22,0,Single,0,13,9,2022
2022-09-13,4200,4,16800,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,55,1,Married,"5,12",13,9,2022
2022-09-13,12000,3,36000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Potato Chip,53,0,Married,"13,71",13,9,2022
2022-09-13,8800,5,44000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Choco Bar,37,0,Married,"5,96",13,9,2022
2022-04-13,8800,3,26400,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Choco Bar,30,0,Married,"2,48",13,4,2022
2022-04-13,7500,3,22500,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers,38,1,Married,"8,64",13,4,2022
2022-04-13,8800,5,44000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Choco Bar,53,0,Married,"17,2",13,4,2022
2022-04-13,16000,3,48000,Buana,Buana,General Trade,"-1,26916","116,825264",Oat,45,0,Married,"10,34",13,4,2022
2022-09-14,10000,6,60000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Yoghurt,19,0,Single,0,14,9,2022
2022-09-14,16000,1,16000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Oat,51,1,Married,"15,77",14,9,2022
2022-09-14,10000,7,70000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Yoghurt,29,0,Married,"3,54",14,9,2022
2022-09-14,18000,3,54000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cashew,32,1,Married,"3,2",14,9,2022
2022-09-14,15000,2,30000,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick,28,0,Single,"6,05",14,9,2022
2022-09-14,7500,6,45000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers,30,1,Married,"4,42",14,9,2022
2022-09-14,4200,5,21000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea,43,0,Married,"9,58",14,9,2022
2022-09-14,16000,2,32000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Oat,60,0,Married,"4,05",14,9,2022
2022-09-14,8800,10,88000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Choco Bar,42,0,Married,"12,25",14,9,2022
2022-09-14,4200,4,16800,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,45,0,Married,"16,35",14,9,2022
2022-09-14,16000,3,48000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Oat,54,0,Married,"10,4",14,9,2022
2022-09-14,16000,1,16000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Oat,41,1,Married,"12,13",14,9,2022
2022-09-15,7500,6,45000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers,22,0,Single,0,15,9,2022
2022-09-15,4200,4,16800,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,24,1,Single,"5,78",15,9,2022
2022-09-15,7500,2,15000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,62,0,Married,"5,08",15,9,2022
2022-09-15,15000,4,60000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,19,1,Single,0,15,9,2022
2022-09-15,8800,9,79200,Buana Indah,Buana,General Trade,"3,316694","114,590111",Choco Bar,21,1,Single,"3,64",15,9,2022
2022-09-15,9400,6,56400,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy,36,0,Married,"10,53",15,9,2022
2022-09-15,4200,5,21000,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea,55,0,Married,"13,67",15,9,2022
2022-09-15,3200,7,22400,Buana Indah,Buana,General Trade,"3,316694","114,590111",Ginger Candy ,49,1,Married,"11,31",15,9,2022
2022-09-15,4200,3,12600,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea,58,1,Married,"10,18",15,9,2022
2022-09-15,7500,2,15000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers,27,1,Single,"0,18",15,9,2022
2022-09-15,4200,3,12600,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,60,0,Married,"4,05",15,9,2022
2022-09-15,15000,5,75000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick,44,0,Married,"3,87",15,9,2022
2022-09-16,15000,1,15000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick,60,0,Married,"8,97",16,9,2022
2022-09-16,12000,2,24000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Potato Chip,59,1,Married,"4,59",16,9,2022
2022-09-16,8800,7,61600,Buana,Buana,General Trade,"-1,26916","116,825264",Choco Bar,38,1,Married,"5,17",16,9,2022
2022-09-16,12000,2,24000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Potato Chip,45,0,Married,"19,68",16,9,2022
2022-09-16,15000,2,30000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,45,0,Married,"4,08",16,9,2022
2022-09-16,15000,3,45000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,35,0,Married,"9,01",16,9,2022
2022-09-16,16000,2,32000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Oat,38,0,Married,"9,61",16,9,2022
2022-09-16,10000,4,40000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Yoghurt,55,0,Married,"13,89",16,9,2022
2022-09-16,15000,2,30000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Cheese Stick,39,0,Married,"8,82",16,9,2022
2022-09-16,4200,4,16800,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea,57,1,Married,"8,96",16,9,2022
2022-09-16,3200,3,9600,Buana,Buana,General Trade,"-1,26916","116,825264",Ginger Candy ,43,0,Married,"9,58",16,9,2022
2022-09-16,12000,4,48000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Potato Chip,56,0,Married,"14,54",16,9,2022
2022-09-16,3200,4,12800,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Ginger Candy ,31,1,Single,"4,01",16,9,2022
2022-09-16,7500,3,22500,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers,32,1,Married,"9,17",16,9,2022
2022-09-16,9400,2,18800,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy,57,0,Married,"7,81",16,9,2022
2022-09-16,15000,1,15000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick,60,0,Married,"4,25",16,9,2022
2022-09-16,12000,4,48000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Potato Chip,34,0,Single,"9,91",16,9,2022
2022-09-16,8800,10,88000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Choco Bar,55,0,Married,"13,89",16,9,2022
2022-09-16,9400,2,18800,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy,18,0,Single,"3,64",16,9,2022
2022-09-16,9400,5,47000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Coffee Candy,33,0,Single,"13,93",16,9,2022
2022-09-16,15000,4,60000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,44,0,Married,"13,45",16,9,2022
2022-09-17,15000,5,75000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,56,0,Married,"10,61",17,9,2022
2022-09-17,10000,2,20000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt,56,0,Married,"7,09",17,9,2022
2022-09-17,16000,3,48000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Oat,28,0,Single,"5,12",17,9,2022
2022-09-17,7500,2,15000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers,36,1,Married,"9,54",17,9,2022
2022-09-17,12000,2,24000,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Potato Chip,33,1,Married,"6,5",17,9,2022
2022-09-17,12000,1,12000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Potato Chip,48,1,Married,"12,57",17,9,2022
2022-09-17,9400,2,18800,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Coffee Candy,35,0,Married,"6,64",17,9,2022
2022-09-17,10000,2,20000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Yoghurt,36,1,Married,"10,59",17,9,2022
2022-09-17,4200,5,21000,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea,30,0,Married,"4,52",17,9,2022
2022-09-17,10000,3,30000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt,30,0,Married,"3,72",17,9,2022
2022-09-17,7500,5,37500,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers,65,1,Married,"9,94",17,9,2022
2022-09-18,12000,1,12000,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Potato Chip,54,0,Married,"16,88",18,9,2022
2022-09-18,15000,5,75000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,21,1,Single,"1,12",18,9,2022
2022-09-18,18000,1,18000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cashew,37,1,Married,"4,54",18,9,2022
2022-09-18,3200,7,22400,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy ,59,1,Married,"7,89",18,9,2022
2022-09-18,3200,3,9600,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Ginger Candy ,48,1,Married,"10,58",18,9,2022
2022-09-18,18000,4,72000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cashew,43,0,Married,"18,91",18,9,2022
2022-09-18,18000,3,54000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cashew,55,1,Married,"5,12",18,9,2022
2022-09-18,7500,3,22500,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers,60,1,Married,"6,24",18,9,2022
2022-09-18,16000,3,48000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Oat,35,1,Married,"8,14",18,9,2022
2022-09-18,12000,2,24000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Potato Chip,29,1,Single,"4,74",18,9,2022
2022-09-18,7500,1,7500,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,49,0,Married,"16,52",18,9,2022
2022-09-18,12000,1,12000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Potato Chip,29,0,Married,"3,52",18,9,2022
2022-09-18,9400,5,47000,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy,34,1,Married,4,18,9,2022
2022-09-18,4200,3,12600,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,42,0,Married,"20,64",18,9,2022
2022-09-19,10000,1,10000,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt,2,1,Single,"4,94",19,9,2022
2022-09-19,10000,1,10000,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Yoghurt,34,0,Single,"9,91",19,9,2022
2022-09-19,9400,6,56400,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Coffee Candy,35,1,Single,"10,46",19,9,2022
2022-09-19,9400,3,28200,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Coffee Candy,32,1,Married,"9,17",19,9,2022
2022-09-19,4200,4,16800,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,32,0,Married,"9,68",19,9,2022
2022-09-19,10000,3,30000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Yoghurt,43,1,Married,"5,69",19,9,2022
2022-09-19,4200,3,12600,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea,22,0,Single,"2,69",19,9,2022
2022-09-19,15000,1,15000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick,39,0,Married,"5,07",19,9,2022
2022-09-19,9400,6,56400,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy,45,0,Married,"19,68",19,9,2022
2022-09-19,4200,2,8400,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea,52,1,Single,"33,77",19,9,2022
2022-09-19,4200,3,12600,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea,37,1,Single,"2,26",19,9,2022
2022-09-19,15000,1,15000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,19,1,Single,0,19,9,2022
2022-09-20,12000,1,12000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip,40,1,Married,"10,21",20,9,2022
2022-09-20,10000,3,30000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt,28,0,Single,"5,12",20,9,2022
2022-09-20,10000,3,30000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,47,0,Married,"28,23",20,9,2022
2022-09-20,3200,4,12800,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy ,36,0,Married,"7,96",20,9,2022
2022-09-20,16000,1,16000,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Oat,41,1,Married,"12,13",20,9,2022
2022-09-20,9400,4,37600,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Coffee Candy,23,1,Single,"2,79",20,9,2022
2022-09-20,9400,6,56400,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Coffee Candy,37,0,Married,"9,33",20,9,2022
2022-09-20,4200,2,8400,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,39,1,Married,"6,3",20,9,2022
2022-09-20,15000,3,45000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,39,1,Single,"6,96",20,9,2022
2022-09-20,12000,3,36000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Potato Chip,25,0,Single,"6,87",20,9,2022
2022-09-20,3200,3,9600,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Ginger Candy ,34,1,Married,"10,88",20,9,2022
2022-09-20,15000,5,75000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,21,1,Single,"1,12",20,9,2022
2022-09-21,15000,3,45000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,33,1,Married,"8,11",21,9,2022
2022-09-21,15000,1,15000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cheese Stick,35,1,Married,"9,56",21,9,2022
2022-09-21,15000,4,60000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,34,1,Married,4,21,9,2022
2022-09-21,12000,1,12000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Potato Chip,32,0,Married,"4,85",21,9,2022
2022-09-21,12000,1,12000,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Potato Chip,33,0,Married,"7,72",21,9,2022
2022-09-21,3200,5,16000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy ,68,0,Married,"8,3",21,9,2022
2022-09-21,18000,2,36000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cashew,60,0,Married,"4,05",21,9,2022
2022-09-21,15000,5,75000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick,24,1,Single,"2,69",21,9,2022
2022-09-21,4200,4,16800,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,37,0,Married,"3,73",21,9,2022
2022-09-21,4200,3,12600,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea,33,0,Married,"6,95",21,9,2022
2022-09-21,16000,3,48000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Oat,45,1,Married,"12,55",21,9,2022
2022-09-21,3200,3,9600,Buana,Buana,General Trade,"-1,26916","116,825264",Ginger Candy ,39,0,Married,"8,82",21,9,2022
2022-09-21,8800,7,61600,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Choco Bar,60,1,Married,"9,38",21,9,2022
2022-09-21,9400,5,47000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Coffee Candy,32,0,Married,"9,68",21,9,2022
2022-09-22,15000,4,60000,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick,20,1,Single,"3,28",22,9,2022
2022-09-22,3200,6,19200,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Ginger Candy ,39,0,Married,"8,82",22,9,2022
2022-09-22,12000,2,24000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Potato Chip,54,0,Married,"18,12",22,9,2022
2022-09-22,12000,1,12000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Potato Chip,18,0,Single,"3,64",22,9,2022
2022-09-22,9400,4,37600,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy,26,0,Single,"2,93",22,9,2022
2022-09-22,10000,6,60000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,66,1,Married,"6,19",22,9,2022
2022-09-22,16000,1,16000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Oat,27,1,Single,"0,18",22,9,2022
2022-09-22,10000,1,10000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Yoghurt,24,0,Single,"6,79",22,9,2022
2022-09-22,8800,3,26400,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Choco Bar,34,1,Married,4,22,9,2022
2022-09-22,4200,5,21000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,43,1,Married,"3,24",22,9,2022
2022-09-22,7500,4,30000,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Crackers,32,1,Married,"9,17",22,9,2022
2022-09-22,16000,3,48000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Oat,33,0,Single,"13,93",22,9,2022
2022-09-22,10000,7,70000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,26,1,Single,"5,54",22,9,2022
2022-09-22,4200,5,21000,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,33,1,Married,"9,28",22,9,2022
2022-09-22,7500,4,30000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers,41,0,Married,"3,28",22,9,2022
2022-09-22,4200,3,12600,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,52,0,Married,"13,14",22,9,2022
2022-09-23,3200,4,12800,Buana,Buana,General Trade,"-1,26916","116,825264",Ginger Candy ,54,0,Married,"18,12",23,9,2022
2022-09-23,4200,4,16800,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,37,1,Married,"8,96",23,9,2022
2022-09-23,16000,3,48000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Oat,44,1,Married,"9,57",23,9,2022
2022-09-23,3200,5,16000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Ginger Candy ,37,1,Married,"8,97",23,9,2022
2022-09-23,16000,1,16000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Oat,45,0,Married,"10,72",23,9,2022
2022-09-23,10000,2,20000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,37,1,Married,"4,54",23,9,2022
2022-09-23,4200,4,16800,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea,19,0,Single,"2,16",23,9,2022
2022-09-23,8800,5,44000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Choco Bar,55,0,Married,"13,89",23,9,2022
2022-09-23,3200,7,22400,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy ,39,0,Married,"6,44",23,9,2022
2022-09-23,15000,2,30000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,43,0,Married,"9,58",23,9,2022
2022-09-23,16000,1,16000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Oat,26,1,Single,"3,69",23,9,2022
2022-09-23,9400,5,47000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy,57,1,Married,"12,56",23,9,2022
2022-09-23,7500,4,30000,Buana,Buana,General Trade,"-1,26916","116,825264",Crackers,28,1,Married,"2,91",23,9,2022
2022-09-23,15000,5,75000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick,53,0,Married,"16,64",23,9,2022
2022-09-23,7500,5,37500,Buana,Buana,General Trade,"-1,26916","116,825264",Crackers,44,0,Married,"14,65",23,9,2022
2022-09-23,15000,2,30000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick,30,1,Married,"3,96",23,9,2022
2022-09-24,12000,2,24000,Buana,Buana,General Trade,"-1,26916","116,825264",Potato Chip,52,0,Married,"12,72",24,9,2022
2022-09-24,18000,4,72000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cashew,23,0,Married,"2,33",24,9,2022
2022-09-24,8800,4,35200,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Choco Bar,48,1,Married,"11,97",24,9,2022
2022-09-24,8800,8,70400,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Choco Bar,61,1,Married,"8,56",24,9,2022
2022-09-24,12000,5,60000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Potato Chip,55,0,Married,"13,67",24,9,2022
2022-09-24,3200,4,12800,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy ,18,0,Single,0,24,9,2022
2022-09-24,16000,3,48000,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Oat,25,0,Single,"5,54",24,9,2022
2022-09-24,8800,5,44000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Choco Bar,61,1,Married,"10,86",24,9,2022
2022-09-24,15000,2,30000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cheese Stick,33,0,Single,"13,93",24,9,2022
2022-09-24,9400,6,56400,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy,34,1,Married,"9,45",24,9,2022
2022-09-24,15000,3,45000,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick,20,1,Single,"3,7",24,9,2022
2022-09-24,8800,3,26400,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Choco Bar,38,0,Married,"10,06",24,9,2022
2022-09-24,7500,5,37500,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers,53,0,Married,"17,11",24,9,2022
2022-09-24,4200,3,12600,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,57,1,Married,"12,56",24,9,2022
2022-09-24,7500,1,7500,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,46,0,Married,"11,31",24,9,2022
2022-09-24,4200,5,21000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,46,1,Married,"25,22",24,9,2022
2022-09-24,4200,3,12600,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea,48,1,Married,"13,55",24,9,2022
2022-09-24,9400,4,37600,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Coffee Candy,34,0,Married,"4,36",24,9,2022
2022-09-24,9400,5,47000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy,58,0,Married,"10,78",24,9,2022
2022-09-24,8800,9,79200,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Choco Bar,35,1,Married,"9,56",24,9,2022
2022-09-24,10000,4,40000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt,24,1,Single,"5,72",24,9,2022
2022-09-24,4200,2,8400,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Thai Tea,29,0,Married,"4,74",24,9,2022
2022-09-25,9400,2,18800,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy,50,0,Married,"12,41",25,9,2022
2022-09-25,18000,2,36000,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cashew,51,1,Married,"20,22",25,9,2022
2022-09-25,16000,1,16000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,60,1,Married,"9,54",25,9,2022
2022-09-25,9400,4,37600,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy,45,1,Married,"6,71",25,9,2022
2022-09-25,15000,1,15000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,50,0,Married,"7,19",25,9,2022
2022-09-25,16000,3,48000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Oat,27,1,Married,"4,43",25,9,2022
2022-09-25,7500,1,7500,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers,42,1,Married,"14,88",25,9,2022
2022-09-25,8800,4,35200,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Choco Bar,26,0,Single,"2,93",25,9,2022
2022-09-25,16000,3,48000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat,41,0,Married,"20,01",25,9,2022
2022-09-25,9400,3,28200,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Coffee Candy,39,0,Married,"5,07",25,9,2022
2022-09-25,15000,5,75000,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cheese Stick,21,0,Single,"2,97",25,9,2022
2022-09-25,4200,4,16800,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,48,0,Married,"11,99",25,9,2022
2022-09-25,16000,3,48000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,29,1,Single,"4,74",25,9,2022
2022-09-25,4200,2,8400,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,59,1,Single,"5,15",25,9,2022
2022-09-26,15000,4,60000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,56,0,Married,"10,61",26,9,2022
2022-09-26,16000,3,48000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Oat,47,1,Married,"12,75",26,9,2022
2022-09-26,18000,1,18000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cashew,32,0,Married,"7,36",26,9,2022
2022-09-26,4200,2,8400,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,42,0,Married,"20,64",26,9,2022
2022-09-26,7500,2,15000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers,40,1,Single,"21,81",26,9,2022
