TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude,Product Name,Age,Gender,Marital Status,Income,Day,Month,Year
TR60931,383,2022-12-02,P10,15000,4,60000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cheese Stick,39,0,Married,"3,27",2,12,2022
TR63231,184,2022-12-02,P4,12000,3,36000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip,33,0,Single,"13,93",2,12,2022
TR66060,293,2022-12-02,P2,3200,3,9600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Ginger Candy ,54,0,Married,"10,4",2,12,2022
TR80312,299,2022-12-02,P7,9400,5,47000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Coffee Candy,37,1,Married,"4,54",2,12,2022
TR8348,99,2022-12-02,P1,8800,2,17600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Choco Bar,40,0,Married,"8,47",2,12,2022
TR25124,269,2022-12-03,P5,4200,5,21000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,39,1,Married,"6,3",3,12,2022
TR392,160,2022-12-03,P5,4200,4,16800,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea,48,1,Married,"12,57",3,12,2022
TR45801,118,2022-12-03,P6,18000,1,18000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cashew,20,1,Single,"3,28",3,12,2022
TR54845,46,2022-12-03,P7,9400,4,37600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy,36,1,Married,"8,31",3,12,2022
TR66064,103,2022-12-03,P4,12000,1,12000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Potato Chip,31,1,Single,"4,01",3,12,2022
TR71834,144,2022-12-03,P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,34,0,Married,"10,01",3,12,2022
TR72028,242,2022-12-03,P9,10000,4,40000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Yoghurt,56,1,Married,"6,98",3,12,2022
TR74369,65,2022-12-03,P7,9400,5,47000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Coffee Candy,38,0,Married,"4,36",3,12,2022
TR82078,166,2022-12-03,P10,15000,3,45000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cheese Stick,33,0,Married,"3,33",3,12,2022
TR84662,97,2022-12-03,P10,15000,1,15000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick,51,1,Married,"20,22",3,12,2022
TR852,54,2022-12-03,P8,16000,3,48000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat,42,0,Single,"9,68",3,12,2022
TR85437,188,2022-12-03,P3,7500,4,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Crackers,46,1,Married,"25,22",3,12,2022
TR90097,62,2022-12-03,P7,9400,5,47000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy,51,1,Married,"13,62",3,12,2022
TR98621,398,2022-12-03,P3,7500,3,22500,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Crackers,33,0,Married,"7,44",3,12,2022
TR19124,355,2022-12-04,P5,4200,3,12600,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea,19,1,Single,0,4,12,2022
TR20341,272,2022-12-04,P3,7500,4,30000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Crackers,60,0,Married,"4,05",4,12,2022
TR36935,182,2022-12-04,P8,16000,2,32000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Oat,44,1,Married,"14,57",4,12,2022
TR47753,310,2022-12-04,P3,7500,3,22500,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers,23,0,Married,"4,17",4,12,2022
TR50714,417,2022-12-04,P4,12000,1,12000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Potato Chip,47,1,Married,"12,75",4,12,2022
TR52290,274,2022-12-04,P5,4200,2,8400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,48,0,Married,"11,99",4,12,2022
TR52536,198,2022-12-04,P2,3200,3,9600,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Ginger Candy ,45,0,Married,"10,69",4,12,2022
TR55223,434,2022-12-04,P2,3200,5,16000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Ginger Candy ,37,0,Married,"9,33",4,12,2022
TR60278,384,2022-12-04,P8,16000,1,16000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,59,1,Married,"4,42",4,12,2022
TR65128,410,2022-12-04,P9,10000,4,40000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Yoghurt,55,1,Married,"8,68",4,12,2022
TR73412,195,2022-12-04,P1,8800,6,52800,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Choco Bar,31,1,Married,"10,91",4,12,2022
TR79758,417,2022-12-04,P1,8800,9,79200,13,Buana,Buana,General Trade,"-1,26916","116,825264",Choco Bar,47,1,Married,"12,75",4,12,2022
TR81761,47,2022-12-04,P9,10000,4,40000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,35,1,Married,"9,56",4,12,2022
TR82098,29,2022-12-04,P10,15000,2,30000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cheese Stick,59,1,Married,"10,5",4,12,2022
TR82330,135,2022-12-04,P5,4200,4,16800,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea,41,0,Married,"3,28",4,12,2022
TR89579,5,2022-12-04,P10,15000,3,45000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick,58,1,Married,"3,57",4,12,2022
TR92242,10,2022-12-04,P5,4200,5,21000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,34,1,Married,4,4,12,2022
TR99673,44,2022-12-04,P7,9400,2,18800,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy,40,0,Married,"10,65",4,12,2022
TR13825,105,2022-12-05,P8,16000,1,16000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat,61,0,Married,"7,54",5,12,2022
TR17117,227,2022-12-05,P4,12000,1,12000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Potato Chip,33,0,Married,"7,72",5,12,2022
TR19818,152,2022-12-05,P3,7500,4,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers,59,1,Married,"10,68",5,12,2022
TR39449,419,2022-12-05,P2,3200,4,12800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Ginger Candy ,38,1,Married,"3,86",5,12,2022
TR41552,219,2022-12-05,P9,10000,3,30000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Yoghurt,39,0,Single,"9,73",5,12,2022
TR43237,20,2022-12-05,P10,15000,1,15000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,43,0,Married,"18,91",5,12,2022
TR46289,445,2022-12-05,P6,18000,2,36000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cashew,51,0,Married,"14,48",5,12,2022
TR55592,411,2022-12-05,P5,4200,2,8400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,19,1,Single,0,5,12,2022
TR59101,244,2022-12-05,P10,15000,1,15000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,21,1,Single,"3,64",5,12,2022
TR78412,357,2022-12-05,P7,9400,5,47000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Coffee Candy,48,0,Married,"18,14",5,12,2022
TR80708,102,2022-12-05,P9,10000,4,40000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt,39,0,Married,"6,44",5,12,2022
TR9521,319,2022-12-05,P5,4200,5,21000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,39,0,Married,"8,82",5,12,2022
TR21207,267,2022-12-06,P1,8800,7,61600,13,Buana,Buana,General Trade,"-1,26916","116,825264",Choco Bar,22,0,Single,0,6,12,2022
TR23226,51,2022-12-06,P4,12000,2,24000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Potato Chip,36,0,Married,"7,95",6,12,2022
TR38405,86,2022-12-06,P9,10000,4,40000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Yoghurt,60,1,Married,"9,54",6,12,2022
TR42648,214,2022-12-06,P7,9400,6,56400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy,52,0,Married,"13,14",6,12,2022
TR53831,1,2022-12-06,P10,15000,4,60000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,55,1,Married,"5,12",6,12,2022
TR58856,44,2022-12-06,P10,15000,2,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick,40,0,Married,"10,65",6,12,2022
TR59306,336,2022-12-06,P2,3200,4,12800,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Ginger Candy ,51,0,Single,"10,84",6,12,2022
TR60466,139,2022-12-06,P5,4200,2,8400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,38,1,Married,"5,17",6,12,2022
TR60895,424,2022-12-06,P7,9400,2,18800,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Coffee Candy,38,0,Married,"10,06",6,12,2022
TR78826,178,2022-12-06,P2,3200,3,9600,13,Buana,Buana,General Trade,"-1,26916","116,825264",Ginger Candy ,43,0,Married,"9,58",6,12,2022
TR90571,52,2022-12-06,P7,9400,5,47000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Coffee Candy,37,0,Married,"3,73",6,12,2022
TR26472,2,2022-12-07,P6,18000,3,54000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cashew,60,1,Married,"6,23",7,12,2022
TR33848,84,2022-12-07,P3,7500,5,37500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers,54,0,Married,"18,12",7,12,2022
TR35458,332,2022-12-07,P10,15000,5,75000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,28,1,Single,"6,91",7,12,2022
TR38587,256,2022-12-07,P10,15000,3,45000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,56,0,Married,"7,09",7,12,2022
TR5063,328,2022-12-07,P5,4200,4,16800,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,36,0,Married,"10,53",7,12,2022
TR55690,254,2022-12-07,P2,3200,3,9600,13,Buana,Buana,General Trade,"-1,26916","116,825264",Ginger Candy ,58,0,Single,"6,05",7,12,2022
TR65616,376,2022-12-07,P1,8800,5,44000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Choco Bar,44,0,Married,"14,65",7,12,2022
TR68741,95,2022-12-07,P4,12000,1,12000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Potato Chip,52,0,Married,"17,42",7,12,2022
TR81763,216,2022-12-07,P9,10000,2,20000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Yoghurt,30,0,Married,"4,82",7,12,2022
TR94513,236,2022-12-07,P3,7500,4,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers,28,0,Married,"3,13",7,12,2022
TR15423,192,2022-12-08,P10,15000,1,15000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cheese Stick,26,0,Single,"4,47",8,12,2022
TR18049,300,2022-12-08,P8,16000,3,48000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat,25,1,Single,"4,22",8,12,2022
TR22634,34,2022-12-08,P5,4200,5,21000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea,45,0,Married,"6,36",8,12,2022
TR41297,262,2022-12-08,P9,10000,1,10000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Yoghurt,34,1,Married,"5,61",8,12,2022
TR51434,136,2022-12-08,P10,15000,2,30000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick,28,1,Married,"2,96",8,12,2022
TR51635,301,2022-12-08,P1,8800,8,70400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Choco Bar,60,0,Married,"8,97",8,12,2022
TR6044,252,2022-12-08,P10,15000,1,15000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick,18,1,Single,0,8,12,2022
TR71892,197,2022-12-08,P1,8800,4,35200,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Choco Bar,51,0,Married,"13,33",8,12,2022
TR77710,83,2022-12-08,P2,3200,5,16000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Ginger Candy ,34,1,Married,"10,88",8,12,2022
TR98724,190,2022-12-08,P8,16000,3,48000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Oat,34,1,Married,"8,85",8,12,2022
TR24596,383,2022-12-09,P8,16000,3,48000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat,39,0,Married,"3,27",9,12,2022
TR25103,98,2022-12-09,P4,12000,1,12000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Potato Chip,56,0,Married,"14,54",9,12,2022
TR30456,128,2022-12-09,P7,9400,3,28200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy,0,1,Single,"6,77",9,12,2022
TR31168,6,2022-12-09,P6,18000,2,36000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cashew,23,0,Married,"2,33",9,12,2022
TR33086,270,2022-12-09,P3,7500,3,22500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers,49,1,Married,"8,81",9,12,2022
TR4028,394,2022-12-09,P4,12000,1,12000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Potato Chip,50,0,Married,"7,19",9,12,2022
TR45253,320,2022-12-09,P7,9400,4,37600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Coffee Candy,30,0,Married,"3,72",9,12,2022
TR4767,195,2022-12-09,P10,15000,5,75000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cheese Stick,31,1,Married,"10,91",9,12,2022
TR56579,12,2022-12-09,P7,9400,4,37600,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Coffee Candy,2,1,Single,"4,94",9,12,2022
TR73457,301,2022-12-09,P1,8800,4,35200,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Choco Bar,60,0,Married,"8,97",9,12,2022
TR86080,187,2022-12-09,P9,10000,3,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Yoghurt,49,1,Married,"9,18",9,12,2022
TR86648,266,2022-12-09,P3,7500,4,30000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers,72,1,Married,"4,72",9,12,2022
TR90402,68,2022-12-09,P3,7500,3,22500,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Crackers,48,1,Married,"17,42",9,12,2022
TR93294,361,2022-12-09,P9,10000,2,20000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Yoghurt,26,1,Single,"0,06",9,12,2022
TR94190,273,2022-12-09,P7,9400,3,28200,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Coffee Candy,27,1,Married,"3,32",9,12,2022
TR15354,277,2022-12-10,P8,16000,3,48000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Oat,60,1,Married,"9,38",10,12,2022
TR20265,402,2022-12-10,P1,8800,10,88000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Choco Bar,51,0,Married,"17,65",10,12,2022
TR21542,393,2022-12-10,P1,8800,2,17600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Choco Bar,22,0,Single,0,10,12,2022
TR21792,370,2022-12-10,P6,18000,2,36000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cashew,26,1,Single,"1,28",10,12,2022
TR33808,326,2022-12-10,P10,15000,3,45000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Cheese Stick,24,1,Single,"2,69",10,12,2022
TR36913,267,2022-12-10,P2,3200,4,12800,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy ,22,0,Single,0,10,12,2022
TR39986,134,2022-12-10,P5,4200,5,21000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,50,0,Married,"18,62",10,12,2022
TR4334,298,2022-12-10,P2,3200,4,12800,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Ginger Candy ,38,1,Married,"8,99",10,12,2022
TR58438,417,2022-12-10,P10,15000,3,45000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,47,1,Married,"12,75",10,12,2022
TR6389,211,2022-12-10,P5,4200,2,8400,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea,29,0,Married,"3,54",10,12,2022
TR73668,94,2022-12-10,P8,16000,3,48000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat,53,0,Married,"12,94",10,12,2022
TR76260,299,2022-12-10,P8,16000,1,16000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,37,1,Married,"4,54",10,12,2022
TR79604,416,2022-12-10,P1,8800,7,61600,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Choco Bar,27,1,Married,"3,43",10,12,2022
TR16913,10,2022-12-11,P3,7500,3,22500,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers,34,1,Married,4,11,12,2022
TR25602,126,2022-12-11,P4,12000,2,24000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Potato Chip,56,0,Married,"15,75",11,12,2022
TR3269,353,2022-12-11,P4,12000,3,36000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Potato Chip,25,0,Single,"1,32",11,12,2022
TR33105,107,2022-12-11,P7,9400,3,28200,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy,38,1,Married,"9,85",11,12,2022
TR34279,194,2022-12-11,P5,4200,3,12600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,31,1,Married,"4,33",11,12,2022
TR37941,225,2022-12-11,P4,12000,1,12000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Potato Chip,59,1,Married,"10,59",11,12,2022
TR41139,215,2022-12-11,P3,7500,3,22500,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,25,0,Single,"5,54",11,12,2022
TR42615,6,2022-12-11,P6,18000,3,54000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cashew,23,0,Married,"2,33",11,12,2022
TR68275,332,2022-12-11,P3,7500,2,15000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Crackers,28,1,Single,"6,91",11,12,2022
TR70083,19,2022-12-11,P7,9400,2,18800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Coffee Candy,24,1,Single,"4,14",11,12,2022
TR71434,445,2022-12-11,P10,15000,5,75000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Cheese Stick,51,0,Married,"14,48",11,12,2022
TR75034,356,2022-12-11,P5,4200,4,16800,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea,56,0,Married,"13,25",11,12,2022
TR81156,329,2022-12-11,P10,15000,5,75000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cheese Stick,19,1,Single,0,11,12,2022
TR88705,30,2022-12-11,P5,4200,2,8400,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,37,1,Single,"2,26",11,12,2022
TR89850,324,2022-12-11,P3,7500,1,7500,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,36,1,Married,"10,59",11,12,2022
TR12667,53,2022-12-12,P4,12000,4,48000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Potato Chip,32,0,Married,"7,36",12,12,2022
TR31554,409,2022-12-12,P3,7500,3,22500,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Crackers,47,0,Married,"28,23",12,12,2022
TR38604,268,2022-12-12,P10,15000,4,60000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cheese Stick,49,1,Single,"5,18",12,12,2022
TR43073,288,2022-12-12,P5,4200,2,8400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,22,0,Single,0,12,12,2022
TR43351,288,2022-12-12,P10,15000,3,45000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick,22,0,Single,0,12,12,2022
TR45013,438,2022-12-12,P7,9400,5,47000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy,36,1,Single,"5,43",12,12,2022
TR52626,106,2022-12-12,P3,7500,3,22500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers,24,0,Single,"6,79",12,12,2022
TR58000,3,2022-12-12,P7,9400,3,28200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy,32,1,Married,"9,17",12,12,2022
TR59724,387,2022-12-12,P1,8800,2,17600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Choco Bar,36,0,Married,"9,1",12,12,2022
TR62932,248,2022-12-12,P5,4200,5,21000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea,36,1,Married,"5,76",12,12,2022
TR75551,211,2022-12-12,P2,3200,6,19200,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy ,29,0,Married,"3,54",12,12,2022
TR77372,114,2022-12-12,P9,10000,7,70000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt,22,0,Single,"3,14",12,12,2022
TR94100,205,2022-12-12,P9,10000,5,50000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Yoghurt,46,0,Married,"3,83",12,12,2022
TR1631,263,2022-12-13,P6,18000,3,54000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cashew,40,1,Married,"10,21",13,12,2022
TR25257,93,2022-12-13,P4,12000,3,36000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Potato Chip,32,0,Married,"4,85",13,12,2022
TR34387,132,2022-12-13,P3,7500,4,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers,41,0,Married,"17,69",13,12,2022
TR35799,398,2022-12-13,P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,33,0,Married,"7,44",13,12,2022
TR42422,113,2022-12-13,P2,3200,7,22400,13,Buana,Buana,General Trade,"-1,26916","116,825264",Ginger Candy ,57,0,Married,"71,3",13,12,2022
TR4354,186,2022-12-13,P10,15000,3,45000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,34,1,Married,"4,02",13,12,2022
TR43989,64,2022-12-13,P1,8800,6,52800,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Choco Bar,48,1,Married,"7,92",13,12,2022
TR51198,106,2022-12-13,P9,10000,7,70000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt,24,0,Single,"6,79",13,12,2022
TR54394,34,2022-12-13,P10,15000,3,45000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick,45,0,Married,"6,36",13,12,2022
TR56886,317,2022-12-13,P4,12000,1,12000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Potato Chip,55,0,Married,"13,89",13,12,2022
TR80247,187,2022-12-13,P5,4200,2,8400,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea,49,1,Married,"9,18",13,12,2022
TR90355,194,2022-12-13,P7,9400,2,18800,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Coffee Candy,31,1,Married,"4,33",13,12,2022
TR94395,67,2022-12-13,P10,15000,1,15000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick,19,0,Single,0,13,12,2022
TR96733,379,2022-12-13,P5,4200,3,12600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,48,1,Married,"17,74",13,12,2022
TR2519,213,2022-12-14,P3,7500,6,45000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,24,1,Single,"5,72",14,12,2022
TR26136,329,2022-12-14,P2,3200,6,19200,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy ,19,1,Single,0,14,12,2022
TR33973,270,2022-12-14,P10,15000,2,30000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,49,1,Married,"8,81",14,12,2022
TR38222,322,2022-12-14,P3,7500,2,15000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Crackers,41,0,Married,"20,01",14,12,2022
TR40067,378,2022-12-14,P9,10000,3,30000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,54,0,Married,"14,66",14,12,2022
TR46869,244,2022-12-14,P8,16000,2,32000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat,21,1,Single,"3,64",14,12,2022
TR65176,144,2022-12-14,P7,9400,4,37600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy,34,0,Married,"10,01",14,12,2022
TR7445,182,2022-12-14,P10,15000,1,15000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick,44,1,Married,"14,57",14,12,2022
TR12946,20,2022-12-15,P5,4200,5,21000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea,43,0,Married,"18,91",15,12,2022
TR2137,19,2022-12-15,P4,12000,3,36000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Potato Chip,24,1,Single,"4,14",15,12,2022
TR24568,108,2022-12-15,P4,12000,2,24000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Potato Chip,25,0,Single,"6,87",15,12,2022
TR33938,294,2022-12-15,P8,16000,2,32000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Oat,54,1,Married,"19,07",15,12,2022
TR40452,438,2022-12-15,P9,10000,1,10000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Yoghurt,36,1,Single,"5,43",15,12,2022
TR46491,121,2022-12-15,P10,15000,4,60000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,26,0,Single,"2,93",15,12,2022
TR58718,260,2022-12-15,P7,9400,3,28200,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Coffee Candy,33,0,Single,"6,65",15,12,2022
TR7150,88,2022-12-15,P9,10000,3,30000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt,21,0,Single,"2,97",15,12,2022
TR79371,155,2022-12-15,P10,15000,5,75000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,40,0,Married,"7,17",15,12,2022
TR7955,198,2022-12-15,P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,45,0,Married,"10,69",15,12,2022
